13101,"102  ","1020094","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｷｵｲﾁｮｳ","東京都","千代田区","紀尾井町",0,0,0,0,0,0
13101,"102  ","1020091","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｷﾀﾉﾏﾙｺｳｴﾝ","東京都","千代田区","北の丸公園",0,0,0,0,0,0
13101,"102  ","1020074","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｸﾀﾞﾝﾐﾅﾐ","東京都","千代田区","九段南",0,0,1,0,0,0
13101,"102  ","1020073","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｸﾀﾞﾝｷﾀ","東京都","千代田区","九段北",0,0,1,0,0,0
13101,"100  ","1000002","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｺｳｷｮｶﾞｲｴﾝ","東京都","千代田区","皇居外苑",0,0,0,0,0,0
13101,"102  ","1020083","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｺｳｼﾞﾏﾁ","東京都","千代田区","麹町",0,0,1,0,0,0
13101,"102  ","1020076","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｺﾞﾊﾞﾝﾁｮｳ","東京都","千代田区","五番町",0,0,0,0,0,0
13101,"101  ","1010064","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｻﾙｶﾞｸﾁｮｳ","東京都","千代田区","猿楽町",0,0,1,0,0,0
13101,"102  ","1020075","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｻﾝﾊﾞﾝﾁｮｳ","東京都","千代田区","三番町",0,0,0,0,0,0
13101,"101  ","1010021","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ｿﾄｶﾝﾀﾞ","東京都","千代田区","外神田",0,0,1,0,0,0
13101,"100  ","1000001","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾁﾖﾀﾞ","東京都","千代田区","千代田",0,0,0,0,0,0
13101,"100  ","1000014","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳ(ﾂｷﾞﾉﾋﾞﾙｦﾉｿﾞｸ)","東京都","千代田区","永田町（次のビルを除く）",0,0,1,0,0,0
13101,"100  ","1006190","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(ﾁｶｲ･ｶｲｿｳﾌﾒｲ)","東京都","千代田区","永田町山王パークタワー（地階・階層不明）",0,0,0,0,0,0
13101,"100  ","1006101","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(1ｶｲ)","東京都","千代田区","永田町山王パークタワー（１階）",0,0,0,0,0,0
13101,"100  ","1006102","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(2ｶｲ)","東京都","千代田区","永田町山王パークタワー（２階）",0,0,0,0,0,0
13101,"100  ","1006103","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(3ｶｲ)","東京都","千代田区","永田町山王パークタワー（３階）",0,0,0,0,0,0
13101,"100  ","1006104","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(4ｶｲ)","東京都","千代田区","永田町山王パークタワー（４階）",0,0,0,0,0,0
13101,"100  ","1006105","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(5ｶｲ)","東京都","千代田区","永田町山王パークタワー（５階）",0,0,0,0,0,0
13101,"100  ","1006106","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(6ｶｲ)","東京都","千代田区","永田町山王パークタワー（６階）",0,0,0,0,0,0
13101,"100  ","1006107","ﾄｳｷｮｳﾄ","ﾁﾖﾀﾞｸ","ﾅｶﾞﾀﾁｮｳｻﾝﾉｳﾊﾟｰｸﾀﾜｰ(7ｶｲ)","東京都","千代田区","永田町山王パークタワー（７階）",0,0,0,0,0,0
